VOG	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp	Boothiomyces_macroporosum_PLAUS21	Borealophlyctis_nickersoniae_WJD170	Caecomyces_churrovis_A_v1.0	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_single-cell_v1.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0117	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_C_tenue	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp	Lobulomyces_angularis_JEL0522	Lobulomyces_sp	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp	Obelidium_mucronatum_JEL802_v1.0	Paranamyces_uniporus_JEL0695	Paraphysoderma_sedebokerense_JEL0847	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinus_JEL0917	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Rhizophydium_sp	Siphonaria_sp	SmithFen_BAUOG	Spizellomyces_punctatus_DAOM_BR117	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_unknown_JEL0888
NCVOG0027				scaffold_494			NODE_3112			NODE_1332_length_8969_cov_12.117634																																					NODE_116_length_68791_cov_102.403018		scaffold_1255																										
NCVOG0029	NODE_28_length_237338_cov_20.724001	NODE_2988_length_3200_cov_16.685879	Supercontig_31	scaffold_393	scaffold_5	scaffold_6			NODE_2_length_148905_cov_199.650543	NODE_248_length_27515_cov_15.194912	scaffold_236	scaffold_232	scaffold_2638	scaffold_60		NODE_4050_length_556_cov_6.033403	NODE_781_length_7877_cov_10.045385	NODE_1980_length_2931_cov_20.791521	NODE_12034_length_215_cov_3.007246	NODE_57_length_110387_cov_6.211114	scaffold_8	scaffold_1053	scaffold_53	scaffold_38	NODE_1311_length_5580_cov_28.764492	NODE_517_length_13550_cov_5.779040	scaffold_7		NODE_22_length_154953_cov_9.477608	NODE_23_length_137217_cov_4.379353	scaffold_15	scaffold_18	NODE_15_length_512759_cov_15.568696							scaffold_63	scaffold_4	scaffold_7	scaffold_1372	scaffold_37	NODE_836_length_13655_cov_19.744660	NODE_3542_length_928_cov_26.790834	NODE_40_length_124901_cov_6.904978	NODE_765_length_8447_cov_83.113381	scaffold_320	NODE_6680_length_929_cov_40.984742	scaffold_283	NODE_15_length_217657_cov_5.660028	NODE_5972_length_694_cov_18.528363	scaffold_4	d_7180000083211	NODE_42_length_78187_cov_5.580220		NODE_9777_length_475_cov_12.728643	scaffold_45	scaffold_316	NODE_14959_length_317_cov_5.458333	scaffold_9	scaffold_6	NODE_9207_length_616_cov_2.287570	scaffold_14	NODE_736_length_4243_cov_4.975694	NODE_705_length_16838_cov_51.568820		NODE_560_length_5473_cov_18.391216	NODE_1400_length_10675_cov_4.278071			NODE_980_length_8356_cov_43.930789	scaffold_24	NODE_1782_length_6580_cov_55.528833
NCVOG0030	NODE_84_length_99708_cov_21.214555	NODE_36339_length_172_cov_14.021053	Supercontig_32	scaffold_284	scaffold_10	scaffold_462			NODE_1494_length_1896_cov_130.222650	NODE_1910_length_5880_cov_14.270722	scaffold_61	scaffold_279	scaffold_3	scaffold_145	scaffold_248	NODE_95_length_84395_cov_9.074504	NODE_7_length_272092_cov_10.370333	NODE_42974_length_302_cov_5.662222	NODE_29_length_124390_cov_5.058007	NODE_60_length_108659_cov_6.539445	scaffold_16	scaffold_137	scaffold_4	scaffold_56	NODE_755_length_9192_cov_29.950411	NODE_316_length_28242_cov_6.324871	scaffold_1		NODE_211_length_41208_cov_9.561693	NODE_22_length_139648_cov_4.596736	scaffold_9	scaffold_3	NODE_9_length_728160_cov_16.093817	NODE_1_length_893300_cov_12.597769	NODE_9_length_388834_cov_13.971944	NODE_2_length_1046662_cov_36.997729	NODE_22_length_302653_cov_22.528429	NODE_5_length_838540_cov_22.473805	scaffold_3	scaffold_193	scaffold_33	scaffold_1	scaffold_924	scaffold_13	NODE_350_length_24046_cov_19.811507	NODE_3865_length_871_cov_16.114610	NODE_29_length_142903_cov_13.240551	NODE_157_length_27308_cov_97.357497	scaffold_102	NODE_8_length_82184_cov_23.311886	scaffold_42	NODE_365_length_37331_cov_5.621920	NODE_43_length_25567_cov_25.283142	scaffold_26	c_7180000070088	NODE_413_length_30079_cov_11.878075	NODE_54_length_161146_cov_18.317181	NODE_50_length_29658_cov_18.345391	scaffold_1	scaffold_88	NODE_20_length_60910_cov_5.724837	scaffold_26	scaffold_5	NODE_213_length_28239_cov_34.513280	scaffold_55	NODE_2670_length_2261_cov_4.251832	NODE_248_length_32424_cov_48.976257	NODE_77_length_141006_cov_5.685622	NODE_848_length_3064_cov_9.544359	NODE_2043_length_6584_cov_4.155832		Supercontig_21	NODE_754_length_11798_cov_34.457043	scaffold_3	NODE_19009_length_527_cov_81.324444
NCVOG0031				scaffold_523			NODE_7555																								scaffold_56		NODE_42_length_105589_cov_14.549909	NODE_103_length_51229_cov_154.943932													NODE_116_length_68791_cov_102.403018	NODE_1766_length_3364_cov_2955.395497	scaffold_753				NODE_12_length_60829_cov_360.065496		c_7180000054131				scaffold_12	scaffold_417				NODE_1164_length_11126_cov_35.059372					NODE_94_length_46868_cov_200.189737						
NCVOG0032	NODE_112_length_70008_cov_21.646065	NODE_1121_length_10250_cov_13.824536	Supercontig_15	scaffold_131	scaffold_4	scaffold_1171	NODE_4389		NODE_12_length_74382_cov_200.306642	NODE_1573_length_7433_cov_13.110658	scaffold_2749	scaffold_41	scaffold_2557	scaffold_194	scaffold_247	NODE_73_length_100776_cov_8.852332	NODE_117_length_76335_cov_10.447743	NODE_54222_length_254_cov_6.966102	NODE_82_length_76388_cov_4.800757	NODE_4_length_286584_cov_6.555896	scaffold_3	scaffold_105	scaffold_406	scaffold_68	NODE_468_length_13278_cov_30.147262	NODE_11_length_147798_cov_6.063850	scaffold_30		NODE_379_length_20368_cov_10.619339	NODE_25_length_135489_cov_4.443210	scaffold_10	scaffold_18	NODE_24_length_330677_cov_15.077187	NODE_3_length_607984_cov_12.710118	NODE_11_length_347891_cov_22.511981	NODE_23_length_440405_cov_36.880430	NODE_21_length_309912_cov_22.369270	NODE_4_length_852168_cov_22.574717	scaffold_10	scaffold_50	scaffold_7	scaffold_12	scaffold_883	scaffold_5	NODE_889_length_12876_cov_17.098189	NODE_3199_length_1002_cov_32.993514	NODE_26_length_156375_cov_6.625178	NODE_830_length_7756_cov_164.509572	scaffold_610	NODE_1382_length_3364_cov_33.402190	scaffold_504	NODE_579_length_21646_cov_5.590013	NODE_195_length_12960_cov_23.958941	scaffold_30		NODE_92_length_61326_cov_5.822789	NODE_182_length_56996_cov_17.686028	NODE_306_length_18412_cov_18.730564	scaffold_34	scaffold_39	NODE_536_length_15538_cov_5.284134	scaffold_246	scaffold_37	NODE_3174_length_4209_cov_32.878993	scaffold_204	NODE_10386_length_945_cov_10.573733	NODE_1117_length_11096_cov_42.471186	NODE_646_length_12782_cov_5.181897	NODE_248_length_11276_cov_25.809626	NODE_1389_length_10786_cov_4.351573		Supercontig_1	NODE_1660_length_2947_cov_31.453310	scaffold_7	NODE_1851_length_6429_cov_35.498898
NCVOG0033											scaffold_3793																															scaffold_1			NODE_77_length_50573_cov_9.429539			NODE_1241_length_5221_cov_80.731337	scaffold_148																										
NCVOG0034										NODE_830_length_13689_cov_14.786732						NODE_269_length_31335_cov_8.370657	NODE_27_length_157457_cov_10.408419	NODE_3703_length_2186_cov_8.775723	NODE_19_length_147583_cov_4.872128	NODE_256_length_25560_cov_5.461837	scaffold_122	scaffold_20	scaffold_257						NODE_22_length_154953_cov_9.477608	NODE_23_length_137217_cov_4.379353	scaffold_16	scaffold_2													NODE_1029_length_11442_cov_18.764804					NODE_617_length_5960_cov_44.966684	scaffold_150	NODE_13_length_232579_cov_5.687887						NODE_267_length_19192_cov_32.981847			NODE_2730_length_2923_cov_10.020731		scaffold_7		scaffold_20					NODE_800_length_17147_cov_4.373052		Supercontig_12	NODE_217_length_28744_cov_38.073569		NODE_3023_length_4775_cov_152.289911
NCVOG0035																		NODE_7237_length_1447_cov_7.043796																																																									
NCVOG0036	NODE_4_length_516153_cov_21.105859	NODE_3318_length_2633_cov_13.481612	Supercontig_13	scaffold_87	scaffold_7	scaffold_277	NODE_2241		NODE_66_length_19649_cov_190.215716	NODE_803_length_14004_cov_16.010770	scaffold_1170	scaffold_22		scaffold_186	scaffold_99	NODE_5_length_252195_cov_8.873591	NODE_4_length_300360_cov_10.369305	NODE_670_length_4523_cov_17.105938	NODE_22_length_134520_cov_5.842528	NODE_7_length_265211_cov_6.105874	scaffold_23	scaffold_27	scaffold_116	scaffold_126	NODE_725_length_9499_cov_28.480153	NODE_653_length_8826_cov_5.639273	scaffold_343		NODE_399_length_18134_cov_8.554965	NODE_264_length_31196_cov_4.314406	scaffold_37	scaffold_19	NODE_22_length_361192_cov_15.127763	NODE_66_length_124537_cov_12.636462	NODE_175_length_20611_cov_13.954904	NODE_5_length_957006_cov_36.879400	NODE_6_length_634111_cov_22.703863	NODE_3_length_908072_cov_22.624130	scaffold_6	scaffold_263	scaffold_34	scaffold_18	scaffold_671	scaffold_32		NODE_32_length_31594_cov_42.858204			scaffold_103	NODE_1600_length_3165_cov_26.209521	scaffold_7	NODE_183_length_63489_cov_3.429792	NODE_1728_length_1993_cov_24.972338	scaffold_16	c_7180000089845	NODE_532_length_25341_cov_5.901005	NODE_152_length_70826_cov_9.195338	NODE_4048_length_3512_cov_13.947889	scaffold_29	scaffold_56	NODE_3704_length_2025_cov_4.712526	scaffold_24	scaffold_8	NODE_253_length_26118_cov_33.749242	scaffold_81	NODE_54257_length_212_cov_5.644444	NODE_182_length_37177_cov_58.039299	NODE_97_length_120440_cov_5.870749	NODE_3637_length_1391_cov_16.691781	NODE_28_length_68114_cov_5.185223		Supercontig_10	NODE_432_length_18753_cov_37.730188	scaffold_40	
NCVOG0037	NODE_20_length_285861_cov_21.096286	NODE_2921_length_3323_cov_20.717498	Supercontig_1	scaffold_321	scaffold_1	scaffold_406	NODE_1326		NODE_1929_length_1619_cov_165.302853	NODE_378_length_22585_cov_15.427448	scaffold_333	scaffold_71	scaffold_96	scaffold_48	scaffold_33	NODE_53_length_121316_cov_13.183613	NODE_31_length_150569_cov_10.607527	NODE_22849_length_491_cov_9.483092	NODE_23_length_132750_cov_5.050756	NODE_7679_length_358_cov_10.238434	scaffold_66	scaffold_26	scaffold_2	scaffold_2	NODE_152_length_22395_cov_30.872704	NODE_3884_length_796_cov_10.791377	scaffold_76		NODE_133_length_63169_cov_9.717571	NODE_208_length_38383_cov_4.549105	scaffold_16	scaffold_3	NODE_1_length_1869972_cov_16.027777	NODE_9_length_437411_cov_12.581529	NODE_12_length_337168_cov_14.031793	NODE_26_length_373413_cov_37.150280	NODE_44_length_182777_cov_22.145605	NODE_19_length_490193_cov_22.484899	scaffold_41	scaffold_29	scaffold_46	scaffold_2	scaffold_933	scaffold_43	NODE_302_length_25951_cov_20.190887	NODE_203_length_11847_cov_25.998301	NODE_297_length_22768_cov_8.619673	NODE_845_length_7651_cov_86.558226	scaffold_96	NODE_237_length_15577_cov_37.966518	scaffold_19	NODE_41_length_151381_cov_5.588233	NODE_3289_length_1044_cov_27.614271	scaffold_2	c_7180000073818	NODE_373_length_32422_cov_5.753316	NODE_50_length_165830_cov_18.281582	NODE_1269_length_10011_cov_16.294947	scaffold_31	scaffold_73	NODE_187_length_27866_cov_5.786030	scaffold_71	scaffold_3	NODE_1420_length_9417_cov_33.602141	scaffold_59	NODE_76663_length_167_cov_4.911111	NODE_43_length_62385_cov_58.021105	NODE_158_length_88703_cov_5.955250	NODE_37807_length_236_cov_4.849057	NODE_137_length_40039_cov_4.118488		Supercontig_2	NODE_611_length_14411_cov_33.588112	scaffold_38	NODE_6173_length_2773_cov_55.909125
NCVOG0038	NODE_14_length_346647_cov_16.546608	NODE_1031_length_10936_cov_15.015471	Supercontig_25	scaffold_208		scaffold_161	NODE_603		NODE_5413_length_826_cov_222.829105		scaffold_330	scaffold_4	scaffold_2715	scaffold_110	scaffold_142	NODE_55_length_120282_cov_8.806073	NODE_14_length_215383_cov_10.225293	NODE_8472_length_1273_cov_11.390468	NODE_14_length_180626_cov_4.931382	NODE_222_length_30872_cov_5.464199	scaffold_8	scaffold_462	scaffold_94	scaffold_41	NODE_891_length_8079_cov_41.471632	NODE_282_length_31532_cov_6.053346	scaffold_49		NODE_91_length_82804_cov_9.342041	NODE_361_length_21041_cov_4.028762	scaffold_5	scaffold_3	NODE_544_length_341_cov_3.041667	NODE_4_length_521025_cov_12.596912	NODE_3_length_456261_cov_13.924154	NODE_23_length_440405_cov_36.880430	NODE_4_length_797427_cov_22.570721	NODE_8_length_676464_cov_22.263813	scaffold_60	scaffold_85	scaffold_1	scaffold_8	scaffold_652	scaffold_19	NODE_2215_length_4291_cov_22.838870	NODE_431_length_7436_cov_26.706890	NODE_104_length_74706_cov_109.693243	NODE_1766_length_3364_cov_2955.395497	scaffold_1761	NODE_600_length_6101_cov_14.796149	scaffold_11	NODE_173_length_65066_cov_3.412193	NODE_12_length_60829_cov_360.065496	scaffold_57	c_7180000067458	NODE_199_length_46101_cov_6.046583	NODE_6_length_332806_cov_9.664883	NODE_6942_length_1222_cov_13.423581	scaffold_21	scaffold_1059	NODE_19157_length_244_cov_1.137725	scaffold_269	scaffold_21	NODE_2995_length_4498_cov_48.609591	scaffold_187	NODE_5914_length_1451_cov_6.982533		NODE_22_length_237940_cov_5.955132	NODE_2206_length_1123_cov_21.560229	NODE_847_length_16472_cov_4.065630		Supercontig_1	NODE_139_length_35515_cov_37.054490	scaffold_37	
NCVOG0040										NODE_679_length_15880_cov_15.051319						NODE_9724_length_248_cov_7.970760			NODE_3495_length_842_cov_4.522876																															NODE_37_length_173874_cov_8.336889														NODE_1214_length_10689_cov_35.280343						NODE_1886_length_7504_cov_3.409856					
NCVOG0044																		NODE_17543_length_633_cov_9.133094											NODE_3_length_235831_cov_10.157927	NODE_24_length_136887_cov_4.275185														scaffold_21							scaffold_1										NODE_930_length_9609_cov_4.908204					NODE_14400_length_692_cov_5.960976				NODE_9_length_89371_cov_4.007145					
NCVOG0046	NODE_10_length_401432_cov_21.166172	NODE_1700_length_6900_cov_10.870438	Supercontig_8	scaffold_85					NODE_23_length_57557_cov_196.356976	NODE_2433_length_4108_cov_13.400149	scaffold_2113	scaffold_15	scaffold_1023	scaffold_144		NODE_338_length_24676_cov_8.994349	NODE_446_length_18914_cov_11.123905	NODE_3922_length_2119_cov_6.813908	NODE_2596_length_1365_cov_6.432453	NODE_468_length_8202_cov_6.063015	scaffold_73	scaffold_54	scaffold_82	scaffold_23		NODE_1914_length_1943_cov_6.895498			NODE_35_length_125171_cov_9.589149	NODE_92_length_66587_cov_4.417170	scaffold_12	scaffold_1	NODE_3_length_1048457_cov_16.008489	NODE_81_length_90354_cov_12.431228	NODE_26_length_229228_cov_13.736925	NODE_8_length_756785_cov_36.210990	NODE_15_length_355712_cov_22.253265	NODE_8_length_676464_cov_22.263813	scaffold_138		scaffold_152	scaffold_1		scaffold_5	NODE_1842_length_5773_cov_17.155723	NODE_895_length_4005_cov_29.974033			scaffold_10	NODE_6339_length_981_cov_20.309735	scaffold_20	NODE_2_length_396590_cov_5.767251	NODE_2_length_169334_cov_26.433784				NODE_221_length_47363_cov_18.283340		scaffold_22	scaffold_378	NODE_64_length_43478_cov_5.122578			NODE_947_length_12991_cov_34.583320	scaffold_11	NODE_25784_length_376_cov_10.334448		NODE_75_length_143493_cov_5.831107	NODE_3918_length_1262_cov_21.068354	NODE_982_length_14742_cov_3.999727				scaffold_2	NODE_6018_length_2844_cov_35.514637
NCVOG0047																																								scaffold_76												NODE_11_length_242354_cov_5.772959												NODE_8873_length_721_cov_3.127329					NODE_9440_length_908_cov_11.456077						
NCVOG0050																																																							c_7180000097175																				
NCVOG0052	NODE_59_length_147763_cov_20.819286	NODE_4288_length_1466_cov_15.606192	Supercontig_13	scaffold_233	scaffold_45	scaffold_833	NODE_2364		NODE_7005_length_688_cov_180.726678	NODE_39_length_52419_cov_15.920255		scaffold_224	scaffold_3466		scaffold_10										NODE_486_length_13048_cov_32.458022	NODE_9_length_155217_cov_5.902901	scaffold_4				scaffold_6	scaffold_24	NODE_20_length_415508_cov_15.242777	NODE_1_length_893300_cov_12.597769		NODE_2_length_1046662_cov_36.997729			scaffold_5	scaffold_79	scaffold_2	scaffold_7	scaffold_581	scaffold_5	NODE_287_length_26396_cov_19.591778	NODE_306_length_9374_cov_24.399914			scaffold_32	NODE_10010_length_617_cov_50.146296		NODE_30_length_168201_cov_5.633693	NODE_115_length_16370_cov_23.278156	scaffold_58	c_7180000080506		NODE_71_length_125038_cov_9.318980		scaffold_35	scaffold_291		scaffold_211	scaffold_9	NODE_1214_length_10689_cov_35.280343			NODE_380_length_25505_cov_50.876475	NODE_153_length_92017_cov_5.769326	NODE_205_length_14866_cov_23.174860			Supercontig_21	NODE_64_length_49811_cov_36.985945		
NCVOG0054																																													NODE_666_length_16443_cov_16.510143																														
NCVOG0055	NODE_3_length_539987_cov_21.144374		Supercontig_6	scaffold_9	scaffold_10	scaffold_97	NODE_7165		NODE_5475_length_821_cov_168.533602	NODE_1767_length_6470_cov_11.827937		scaffold_1	scaffold_1	scaffold_13	scaffold_125	NODE_10_length_226902_cov_8.705853	NODE_229_length_40440_cov_19.975720	NODE_1433_length_3346_cov_6.093607	NODE_145_length_55951_cov_4.989333	NODE_3258_length_947_cov_8.947126	scaffold_139	scaffold_310	scaffold_3	scaffold_1	NODE_395_length_14393_cov_27.756426	NODE_292_length_30575_cov_11.989016	scaffold_238		NODE_77_length_93460_cov_9.424285	NODE_605_length_9065_cov_4.235981	scaffold_4	scaffold_1	NODE_4_length_1027564_cov_15.664503	NODE_46_length_191455_cov_12.542100	NODE_114_length_65326_cov_13.829407	NODE_31_length_254424_cov_36.820592	NODE_4_length_797427_cov_22.570721	NODE_6_length_837164_cov_22.480544	scaffold_8	scaffold_54	scaffold_12	scaffold_3	scaffold_1632		NODE_846_length_13531_cov_19.766018	NODE_408_length_7793_cov_23.625713	NODE_2_length_356606_cov_7.040375			NODE_3952_length_1547_cov_41.329252	scaffold_78	NODE_3367_length_1757_cov_2.141071	NODE_2893_length_1134_cov_27.540208	scaffold_10		NODE_395_length_31138_cov_6.170149	NODE_31_length_204659_cov_9.391115	NODE_2913_length_5134_cov_14.229385		scaffold_3	NODE_210_length_26334_cov_8.122405	scaffold_209	scaffold_16		scaffold_36	NODE_5517_length_1517_cov_5.572917	NODE_308_length_28707_cov_57.824345	NODE_169_length_85135_cov_6.013508	NODE_17170_length_281_cov_9.573529	NODE_395_length_25635_cov_5.113428	NODE_45	Supercontig_6	NODE_14_length_73741_cov_36.700804	scaffold_40	NODE_814_length_9347_cov_36.596980
NCVOG0059	NODE_6_length_488196_cov_20.796312	NODE_4643_length_1187_cov_21.685586	Supercontig_16			scaffold_402	NODE_1		NODE_53_length_25840_cov_198.669643			scaffold_14						NODE_8023_length_1331_cov_8.148325		NODE_126_length_61916_cov_5.409644						NODE_718_length_7790_cov_11.884092					scaffold_6	scaffold_5	NODE_5_length_958716_cov_15.904518	NODE_17_length_337630_cov_12.580374	NODE_49_length_152158_cov_27.820874	NODE_14_length_595033_cov_36.303323	NODE_72_length_98620_cov_21.191520	NODE_17_length_522325_cov_22.177337	scaffold_35			scaffold_1						NODE_450_length_14122_cov_77.427219					NODE_1783_length_1918_cov_27.969582	scaffold_3				NODE_1710_length_8216_cov_17.334808			NODE_875_length_10164_cov_5.359175		scaffold_1		scaffold_10	NODE_68089_length_182_cov_4.400000		NODE_903_length_4342_cov_6.922157	NODE_1780_length_1389_cov_22.381860				NODE_417_length_19160_cov_36.260389		
NCVOG0061	NODE_52_length_165206_cov_20.590438	NODE_1038_length_10890_cov_17.485064	Supercontig_38			scaffold_1			NODE_9_length_85984_cov_206.514941	NODE_2171_length_4923_cov_14.959142		scaffold_478			scaffold_23			NODE_7474_length_1412_cov_7.452434					scaffold_161	scaffold_42		NODE_541_length_12530_cov_10.885650	scaffold_162					scaffold_3		NODE_73_length_110042_cov_12.634675	NODE_25_length_235869_cov_14.032457	NODE_19_length_486861_cov_36.913487	NODE_1_length_1433616_cov_22.521251	NODE_1_length_1224173_cov_22.694847	scaffold_3			scaffold_9	scaffold_2154	scaffold_36	NODE_1334_length_8839_cov_21.165031	NODE_37_length_29566_cov_36.295093				NODE_10976_length_562_cov_58.503093		NODE_419_length_32199_cov_5.956385	NODE_122_length_15913_cov_24.791361			NODE_187_length_47367_cov_11.988877	NODE_353_length_20977_cov_19.589617					scaffold_37	scaffold_8		scaffold_47	NODE_533_length_4997_cov_8.289024			NODE_1932_length_2693_cov_17.907875			Supercontig_2	NODE_284_length_25358_cov_37.194296		NODE_8106_length_2048_cov_51.139016
NCVOG0063																																scaffold_12										scaffold_8																																	
NCVOG0064	NODE_11_length_373146_cov_20.851299	NODE_661_length_14707_cov_15.071770	Supercontig_24	scaffold_112		scaffold_522	NODE_1501			NODE_1923_length_5835_cov_14.717958	scaffold_7426	scaffold_21		scaffold_37	scaffold_12			NODE_13762_length_822_cov_9.194631			scaffold_66		scaffold_113	scaffold_71		NODE_699_length_8034_cov_10.774538			NODE_64_length_100728_cov_9.641981	NODE_52_length_100921_cov_4.455753	scaffold_4	scaffold_6	NODE_2_length_1054681_cov_16.125990	NODE_1_length_893300_cov_12.597769	NODE_59_length_144711_cov_13.684791	NODE_5_length_957006_cov_36.879400	NODE_81_length_70098_cov_22.498122	NODE_3_length_908072_cov_22.624130	scaffold_6		scaffold_38	scaffold_4	scaffold_398	scaffold_1		NODE_2_length_74724_cov_13.028842			scaffold_1005	NODE_48_length_147559_cov_8.466128	scaffold_12	NODE_40_length_154230_cov_5.712059	NODE_231_length_11954_cov_25.227078			NODE_185_length_47617_cov_6.329365	NODE_220_length_47382_cov_9.324941	NODE_765_length_13054_cov_17.317408	scaffold_42	scaffold_108	NODE_7162_length_813_cov_7.324728	scaffold_152	scaffold_5	NODE_874_length_13772_cov_32.648704		NODE_11588_length_865_cov_6.006345	NODE_693_length_17056_cov_45.477413	NODE_465_length_26596_cov_5.436027	NODE_4982_length_839_cov_21.683727	NODE_1646_length_8898_cov_3.950799		Supercontig_17	NODE_1149_length_6640_cov_34.004723	scaffold_1	NODE_2947_length_4851_cov_33.548806
NCVOG0065									NODE_7032_length_686_cov_184.233169																																											NODE_33_length_166410_cov_5.484336																	NODE_137_length_8914_cov_21.644902				NODE_107_length_39163_cov_33.297626		
NCVOG0066				scaffold_29	scaffold_20		NODE_2029		NODE_57_length_23859_cov_199.393995	NODE_3209_length_2454_cov_10.841817	scaffold_61				scaffold_125	NODE_40_length_132411_cov_8.749210	NODE_132_length_68038_cov_10.312267	NODE_2102_length_2864_cov_6.247578	NODE_31_length_120690_cov_4.760755	NODE_980_length_3437_cov_6.320536	scaffold_152	scaffold_22			NODE_469_length_13275_cov_33.262312		scaffold_72				scaffold_21	scaffold_8	NODE_21_length_400952_cov_15.469595	NODE_5_length_517570_cov_12.510389	NODE_98_length_79615_cov_13.740439	NODE_16_length_584986_cov_36.556405	NODE_5_length_654427_cov_22.401142	NODE_29_length_314722_cov_22.213263	scaffold_17	scaffold_255	scaffold_176	scaffold_6	scaffold_2924		NODE_762_length_14669_cov_17.224575	NODE_77_length_19444_cov_24.382971			scaffold_30	NODE_1545_length_3060_cov_11.893731	scaffold_7	NODE_153_length_69075_cov_5.618380	NODE_100_length_17124_cov_23.417727		c_7180000085901	NODE_395_length_31138_cov_6.170149	NODE_31_length_204659_cov_9.391115	NODE_688_length_13613_cov_14.900635	scaffold_38	scaffold_652	NODE_163_length_30330_cov_5.062837	scaffold_65	scaffold_3		scaffold_35	NODE_17926_length_551_cov_8.909283	NODE_2077_length_4527_cov_42.686517	NODE_412_length_32834_cov_5.674268	NODE_12146_length_338_cov_10.501916	NODE_2124_length_6226_cov_4.011384		Supercontig_3	NODE_229_length_28012_cov_35.098407	scaffold_1	
NCVOG0067																																								scaffold_143					NODE_226_length_30099_cov_17.965392																						NODE_365_length_26331_cov_99.578236		NODE_541_length_3548_cov_10.150389						
NCVOG0068																																																													NODE_691_length_12595_cov_13.073574														
