VOG	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp	Boothiomyces_macroporosum_PLAUS21	Borealophlyctis_nickersoniae_WJD170	Caecomyces_churrovis_A_v1.0	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_single-cell_v1.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0117	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_C_tenue	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp	Lobulomyces_angularis_JEL0522	Lobulomyces_sp	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp	Obelidium_mucronatum_JEL802_v1.0	Paranamyces_uniporus_JEL0695	Paraphysoderma_sedebokerense_JEL0847	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinus_JEL0917	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Rhizophydium_sp	Siphonaria_sp	SmithFen_BAUOG	Spizellomyces_punctatus_DAOM_BR117	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_unknown_JEL0888
NCVOG1121	3.9e-11		1.5e-16	1.9e-24	6.1e-12	1.4e-11	2.7e-13		7.2e-18				4e-12	1.4e-15	7.5e-12						7.6e-18	3.1e-12	2.6e-14				3.8e-19				1.6e-26			1.2e-11	7.5e-11	4.5e-13		1.6e-12	9.6e-14	2.9e-12			3.6e-13										8e-21	2.7e-12					2e-26	2.1e-26		2.4e-19	7.9e-19		1.5e-16		4.8e-20	2.4e-21	3.4e-17		1.2e-11	3e-17			
NCVOG1127		2e-13		5.9e-11	6.6e-19		7.6e-31		4.4e-26	2.3e-22	1.5e-15			6.7e-25	6.5e-24								4.1e-21	5.7e-20	1.9e-26	5.2e-26					2.1e-15	1.3e-18	7.4e-17	6e-15	1.1e-14	3.2e-15	1.6e-14	1.6e-14	4.7e-16			2e-23		4.5e-11	1.5e-28	6e-19				2.1e-33		1.8e-22	6.2e-19	4e-25		2.4e-22	1.9e-17		2.4e-11			4e-15	6.8e-17	7.1e-24		1.9e-13	1.3e-16	2.4e-14	1e-22			6.7e-15	6.7e-14	2.7e-16	
NCVOG1128					1.5e-13				2.1e-21	9.6e-16		7.6e-11			2.9e-13	3.7e-16		1.3e-12				1.3e-14		8.4e-14							6.2e-11									9.9e-16		1e-20				3.1e-12				4.2e-22	1.1e-13	1.7e-15	2.1e-12								5.7e-15			4.1e-13		1.9e-13		5.2e-20	1.3e-21	7.5e-19		8.8e-13		7.2e-11	
NCVOG1130									1.1e-12																																												4.3e-17																1.4e-15						
NCVOG1136	7.1e-47	5.8e-56	2.2e-47	1.2e-48	7.4e-43	7.3e-20	1.3e-40		2.9e-69	5.1e-57	2.4e-47	3e-48	2.1e-50	7.3e-50		7.9e-17		5e-18	2.5e-20	1.5e-67	5.8e-38	1.6e-15	9.2e-25	1.2e-45	2.3e-96	1.2e-27	3.4e-42		1.1e-19	1.3e-19	4.5e-36	2.6e-71	7.9e-76	1.4e-66	2.4e-42	8e-48	1.8e-47	5.9e-48	2.6e-49	9.5e-35	6.2e-39	2.6e-46	3.1e-38	2.1e-29	4.8e-60	2e-12	9.4e-12	8.8e-12	1.2e-48	7.9e-56	2.3e-13	2.3e-109	6.1e-40	5.4e-46	3e-49	3.6e-20	5.1e-16	4.6e-40	2.7e-51	5.3e-49	1.5e-32	1.1e-74	5.5e-66	1.1e-59	6.5e-14	1.4e-18	2.5e-25	1.1e-60	1.2e-106	1.6e-18		1.8e-51	3.2e-68	6.8e-45	4.7e-22
NCVOG1137	1.2e-15	6.5e-23					2.2e-23													8.6e-38												1.7e-25																														8.4e-20		1.5e-17				5.9e-30		9e-25					
NCVOG1139			1.5e-14	2.7e-15										5.9e-14			4.6e-11				9.6e-19	5.2e-12	1.3e-14	1.7e-15			1.5e-12						1.7e-11						8.9e-13	4e-11	5.9e-13								8.1e-16		6.6e-11		1.5e-11						1.1e-20	1.1e-13			3.9e-14		1.1e-11				3.6e-11					1.5e-12	
NCVOG1149																																										3e-14											2e-22																2.8e-21						
NCVOG1154				5.4e-14																1.6e-11											3.8e-24										8.1e-18									2.3e-22							2.8e-11		1e-18	1.2e-12				3.2e-15											
NCVOG1155	1.2e-13		1.9e-12											1.2e-12	4.2e-17																1.5e-11																	1e-13	1.4e-11									2e-11	4.1e-12																
NCVOG1157									2.1e-12																																																												1.3e-11						
NCVOG1164							4.4e-15												2.7e-11	5.3e-21																														6.1e-14												1.2e-16		1.8e-12											
NCVOG1175	2.5e-17	1.4e-16					6e-15			1.4e-22						2.1e-19			3.3e-27	1.9e-28			7.4e-21											7e-13	9.3e-16						2.1e-20						1.4e-17	1.1e-19		4.3e-24		1.2e-17									3.5e-22			1.7e-23		3.6e-14	2.8e-13	4.6e-29		5e-18					
NCVOG1178																															2.1e-13																												2.1e-13	3e-12															
NCVOG1188			9.7e-13			1.2e-11					1.5e-11	1.2e-12		1e-11	1.2e-16						2.3e-14	9.1e-14	2.2e-14	3.7e-11			6e-13					3.4e-13	2.6e-15	1.2e-13		1.7e-12			9.4e-14		1.1e-13										2.3e-16		4.5e-12	5.6e-12						6.4e-11		1.6e-16	7.9e-15						8.1e-13		6.7e-12			1.1e-16	
NCVOG1192	1.4e-12	2.1e-25					2e-12						3.1e-19	7.5e-19						2.5e-14																																									1.5e-17	1.4e-19		6e-19						9.7e-16					
NCVOG1193																																																																			8.6e-11						1.4e-14		
NCVOG1194	4.6e-11				1.2e-12	6.4e-13			3.8e-16		1.9e-14			9.5e-20	1.4e-14	1.4e-11	7.4e-19		8.1e-14	1.6e-13	3.7e-13	2.6e-13	1.1e-13	1.9e-13					1.5e-14	1.5e-15		5.2e-16	1.2e-16	9.2e-13		2.8e-11					5.9e-14	1.5e-11				7.1e-12			3.1e-11			3e-12	3.5e-15	1.5e-12	2.9e-13	1.4e-11	1.6e-16		7.5e-17	7.9e-17		2.7e-19	2.4e-12		4.7e-15			4.4e-17	3e-18	5.2e-13		1.1e-11			
NCVOG1195																																																									4.4e-11											4.2e-19							
NCVOG1196		3.1e-17	1.5e-19			6.6e-11	1.1e-20			2.8e-19		3.9e-14	2.8e-12	6.2e-22	1.3e-12	1.9e-14	1.4e-13		8.7e-13	9.9e-14	4.5e-13			2.1e-18	1.9e-15	1.7e-13				5e-13	1.5e-40	3.5e-17	6.5e-12	6.3e-25	3.3e-23	3.1e-27	1.5e-33	5.5e-33	4.2e-30	6.2e-13	4.8e-11			1.4e-13	5.9e-17				1.2e-14	2.3e-22		6.1e-29	7.1e-20	1.7e-11		1.5e-19	3.2e-14		9.4e-21	5.4e-31	5.3e-11	4.3e-13	1.5e-26	5.3e-14	1.1e-11	8.5e-11	3.9e-41	9.8e-27	7.1e-20	2.8e-11		2.6e-20	1.7e-22	7e-21	1.7e-19
NCVOG1197				1.4e-16												3.2e-13		1.1e-22	4.2e-14										8.3e-12	2.1e-11										2e-39		1.1e-12					1.1e-13	1.8e-30	3.1e-16		1.6e-12	1.7e-26	3.8e-12	1.8e-16					2.4e-22	5.3e-13	2.3e-18				1e-21	2.6e-21			1.2e-24	1.6e-19					
NCVOG1199																																										3.4e-11																																	
NCVOG1200				6e-18					1.6e-11						5.4e-17														2.1e-12		5.5e-14	5.5e-13																											5.4e-13	2.3e-17		4.1e-14	4.2e-13						6.7e-16						
NCVOG1202																																												4.4e-16																															
NCVOG1206																																1.3e-15	9.4e-15																																										
NCVOG1207																																																																			1.2e-11								
NCVOG1212																																																																									1.4e-15		
NCVOG1216	5.1e-19	8.5e-19					1.2e-23													6.9e-23																																												1.6e-30											
NCVOG1222																																													9.4e-26																														
NCVOG1226																							7.1e-12																																																				
NCVOG1233																																													1.6e-12					3.3e-16																							2.2e-11		
NCVOG1236																																																																1.8e-19											
NCVOG1242		9.4e-12			5.8e-13																																																																3.5e-11						
NCVOG1243									2.5e-13			4.2e-16	4.7e-13	7.7e-13																													4.2e-11		3.8e-28				5.7e-21	5.8e-13			2.4e-12		6.4e-23					8.6e-22									2e-21						
NCVOG1250																																												1.1e-11																															
NCVOG1264																																														2.4e-14																							6.1e-19						
NCVOG1272		2.2e-14		5.3e-45			2.2e-22		3.6e-12							7.8e-11	1.5e-11		1.3e-11	1.9e-16	1e-10			1.9e-25							1.9e-36			2.2e-12						1.7e-23								8.7e-22	3e-11			7.3e-13							1.2e-46	1.3e-18		1.2e-19	4.7e-11				4.9e-19		7.5e-20			2.9e-13			6.3e-13
NCVOG1273																																									1.7e-20																					3.1e-12								1.5e-11				3.2e-41	
NCVOG1277																																																											7.5e-14																
NCVOG1298			1.6e-12	3.3e-18	2.3e-16		3.7e-12		1.8e-20	1.9e-20		1.9e-13	2.1e-16	2.7e-19		2.6e-12	4e-14		7.4e-11	5.5e-14	2.6e-12		2.5e-12	1.7e-15							1.5e-28	4.9e-13	2.4e-12	1.9e-18	1.4e-15	1.9e-19	9.5e-15	1.4e-18	1.5e-15			7.1e-12		2.2e-12	8.8e-34	3.9e-14		7.6e-11	1.9e-23	3e-11		5.9e-15						2.8e-16	3.4e-14	2.3e-15		2.4e-15	1.9e-12	3.8e-25			1.5e-37	2.1e-14	8.4e-17			7.9e-16	1.2e-33	2e-13	
NCVOG1299	1.2e-20	2e-29	1.7e-21	1.1e-15		1.5e-16			8.5e-35	5.4e-15	5.5e-17	9.4e-25	3.2e-22	7.3e-22		3e-20	2.8e-19	5e-16	1.3e-18	4.1e-20	6.1e-20	1.2e-22	7e-22	2.1e-20	4.2e-14	1.5e-16	2.8e-14		7.6e-13	7.6e-14		2.6e-19	5.5e-12	2.3e-12	3.4e-12	8.4e-13	2.9e-12	5.1e-12	1.5e-13	6e-13	9e-11	2.5e-20	1.6e-13	8.7e-13	7.6e-11		3.7e-17	3.5e-17	7.3e-22	7.1e-31	6.4e-11	4.2e-20	4.1e-13		1.7e-13	8.2e-17	1.1e-11	3.4e-19	6.2e-17	8.5e-16	5.4e-15	9.5e-23	9.7e-14	1.2e-27	9.5e-14	1.5e-16			5.1e-30	2.7e-17		5.1e-17	5.4e-11	7.8e-19	1.7e-16
NCVOG1303																																																																5e-11											
NCVOG1309																																													1.2e-13					2.4e-11																									
NCVOG1313																																																																1.6e-14			6.1e-11								
NCVOG1317				1.5e-17							4.3e-16																																		1.6e-12				3.7e-19						2.3e-17				2.8e-15	4.7e-16															
NCVOG1326	4.2e-27	2.2e-29	6e-28		1.1e-26	4.1e-25			2.1e-45	3.6e-22		5.2e-23	7e-34	8.8e-34	7.1e-14								4.9e-14	7.8e-12	7.7e-32	2.2e-13	7.9e-21				5.8e-28	5.7e-32	1.2e-27	2.5e-26	3.4e-25	2.3e-25	3e-25	9.5e-25	2.8e-26	1.3e-27	5.3e-24	1.2e-31	8.2e-27			2.8e-31	3.5e-14	3.1e-15		1.4e-27	2.6e-12	8.9e-35	1.1e-28			1.9e-22	3.1e-14						6.7e-34	3.3e-25	1.4e-13		3.1e-11	7.6e-28	9.7e-44	2.7e-14		4.1e-19	4e-35	1.4e-24	5.2e-11
NCVOG1332																																													1.9e-27																												2.4e-36		
NCVOG1337		6e-11							2.1e-13							1.9e-23	5.9e-14	9.8e-23	1.5e-23	7.4e-14	1.1e-14	1e-13					3.5e-12		2.7e-19	8.7e-18				8.8e-13							5.1e-11		1.4e-25	3.2e-16								7.5e-13	3.3e-17					3.6e-24							4.7e-15	7.2e-21			9.9e-25					3.4e-15	1.1e-12
NCVOG1339																															4.3e-21	4e-12								4.4e-19				2e-20								5.3e-38												5.9e-12					6.6e-22			1e-12			
NCVOG1340																																																4.5e-14																											
NCVOG1342																				3.4e-11																																																							
NCVOG1343		1.7e-12										2.5e-33		2.1e-11																		2.9e-27	6.9e-13			4.3e-18	2.2e-14				6e-40			6.9e-20																							4e-41	3.5e-20	6e-15					4.9e-22	
NCVOG1346	1.2e-25	5e-28																																																																									
NCVOG1348							6.8e-13													1.1e-15																														1.3e-11												4e-12		5.1e-14											
NCVOG1350										2e-12																																																																	
NCVOG1351	2.4e-20		1.3e-22		9.5e-21	5.6e-19			1.9e-62			4.3e-32		7.7e-42	6.1e-11										6.6e-11		2.1e-17		6.6e-12	2.4e-12	8.1e-20	7.5e-21	3.6e-20	3.2e-24	3.9e-39	2.5e-24	1.8e-24	5.7e-31	1.4e-25	4.8e-30		6.4e-27	3.3e-15	7.5e-14	7.8e-21	1.5e-15				4e-22		2.3e-48	1.1e-24	2.4e-11			7.8e-11	1.1e-12				7.7e-15	2.3e-24				7.5e-13		1.3e-46			6.8e-26	1.7e-22	1.8e-22	
NCVOG1352					9.5e-16		3.6e-12		2.5e-39	7.9e-23								5.8e-12							2.7e-11		4.7e-20				8e-18	5.9e-17	8.6e-15	2.6e-21	2.3e-24	9.4e-23	8.5e-23	2.8e-24	1.1e-23	4e-17		4.5e-21			3e-20	7.9e-18				8.3e-28		2.8e-32	2e-24			8e-12		7.6e-19			7.2e-26		4.9e-27	2.6e-11	8e-11	1.8e-12	3.5e-15		5e-36	1.2e-12		3.8e-13	9.3e-94	8e-16	
NCVOG1353	0.0	0.0	0.0		3.7e-96	0.0	9.3e-185		7.8e-94	8.9e-43		0.0		2.8e-220	1.5e-57	4.9e-51	1.4e-152	1.3e-109	6.7e-86	1.2e-195	2.7e-195	4.2e-50	2.4e-137	4.6e-121	5.4e-98	6.3e-102	5.7e-43		2.4e-80	9.3e-82	4.4e-130	4.1e-206	2.7e-218	1.9e-34	2.7e-34	1.4e-34	2.7e-34	2.7e-34	6.8e-36	4.3e-127	1.3e-58	2.3e-174	1.1e-94	6.2e-71	9.7e-50	2.6e-88	1.5e-77	8.2e-78		7.7e-70	6.6e-136	2.4e-178	1.5e-152	1.8e-72		2.5e-72	1.8e-72	2.5e-64			0.0	5.3e-70	1.4e-178	3.3e-163	1.1e-164	3.4e-134	7.3e-78	2.4e-74	2e-152	1e-214		4e-58	2.8e-90	2.8e-106	1.6e-68
NCVOG1354		1.6e-14								1e-19								2.8e-12		1.3e-12									1.2e-12	6e-11															1.1e-13											1.2e-13					4.2e-18			2.9e-20		2.4e-13			3e-17	8e-22					
NCVOG1357									5.5e-12															4e-27																													5e-11					6.2e-23											1.1e-23						
NCVOG1358																																																											2.4e-11																
NCVOG1359										2.9e-13																																																																	
NCVOG1360																					4.7e-14										1.7e-18																												2.8e-15	1.5e-13		6.2e-13													
NCVOG1361				4.4e-11																											1.7e-12																													5.6e-13															
NCVOG1364				1.8e-13			2.2e-12																								5.3e-13											2e-11	1.2e-11																7.7e-14	9.8e-13		2.1e-11			3.1e-11										
NCVOG1419																																																																					5.9e-12						
NCVOG1423																	2.5e-16			4.1e-12																					2.4e-13									2.5e-13												1.3e-13		3.7e-11											
NCVOG1424																															1.7e-13																													9.3e-15															
NCVOG1427				1.6e-15																																													2.2e-12																		2.2e-14								
NCVOG1446																																																						2e-22																					
NCVOG1451										4.9e-15									1.7e-14	6.2e-22												2.5e-11										1.7e-13								3.9e-15																									
NCVOG2058		2.8e-13		6.7e-36	3.2e-29	1.4e-21	2.6e-16	8e-20	9.4e-28	4e-57		2.2e-11			8.1e-29	1.2e-19	4e-21	1.2e-23	4.4e-19	5.3e-30	1.7e-17	5.3e-19	6.4e-45	4.9e-39	2.9e-28	4.6e-28	6.3e-24	1.8e-18	1.3e-39	1.1e-28	2e-49	8.3e-41	1.1e-66			4.9e-26	2.2e-23	1.3e-24	3.9e-26	7.9e-43	1.9e-43	3.3e-20	1.4e-20		1.2e-25	3.8e-32	1.4e-14	1.4e-16	8.2e-41	5.5e-27	1.6e-51	3.4e-33	1.4e-30	1.4e-24	3.9e-11	1.8e-12	2.7e-28	4.6e-38	4.1e-41	1.9e-43	2.6e-20	5.3e-35	4.9e-36	3e-48	2e-27	1.2e-18	1.1e-28	1.3e-43	2.1e-35	1.1e-18		1.4e-27	6.4e-21	4.5e-11	9.8e-13
NCVOG2123																				1.1e-11																																																							
NCVOG2195																																													8.5e-21																														
NCVOG2204	1.6e-32	1.4e-51	2.9e-35			4.7e-19			5e-79			2.7e-37			1.2e-12	5.8e-36	2.4e-36	3.7e-29	1.6e-57	4.9e-37	5.3e-38	1e-37	4.4e-14	8.9e-13		8.1e-19	7.1e-24		3e-42	2.3e-43	4e-26	4.3e-44	2.7e-39	4.8e-18	5.7e-22	2.1e-21	3.4e-21	2.8e-21	6.6e-23	7.6e-34	6.4e-30	7.6e-25		2e-24	5.8e-45	1.9e-19	9.6e-13	1e-12		3.7e-30	2.4e-36	4.3e-36	5.6e-49	4.8e-15		4.2e-19	1.7e-14	5.1e-44			2.6e-51	2.1e-12	2.2e-44	2.2e-16	4.1e-26	9.6e-32			5.5e-50	1.9e-46			2.9e-20	1.3e-27	
NCVOG2216									2.9e-13			6.1e-13		1.1e-11		4.7e-11		2.9e-12			3.4e-12	3.9e-12																				5.7e-15									7.6e-13	1.3e-12	1.4e-16												3.8e-12	4.5e-12			5.8e-21						
NCVOG2223	2.1e-13	9.4e-20	4.7e-15			2.5e-24			2.8e-65	3.1e-26		4e-20				1.1e-27	1e-27	5.6e-26	1.5e-27	1.6e-26	6.4e-29	4.7e-25	8e-13			7e-33			2.1e-16	2.7e-17	6.9e-12	1.1e-12	6.3e-19							9.2e-21	1.3e-11			9.2e-20	3.9e-11						1.4e-15	2.5e-28	4.8e-40	1.3e-21				6e-15			2.2e-20			2.7e-11	3.6e-21	2.5e-26	4.5e-15		2.7e-55	1.7e-19		3.2e-42		1.8e-41	3e-40
NCVOG2246					8.8e-19		1.5e-18		1.6e-18	2.7e-18																2.2e-22			6.3e-38	8.8e-38										4.8e-45		3.2e-36	1e-13		8.4e-22	7e-14	4.3e-16	1.7e-17		6.7e-13		2.5e-43	1.8e-41	3e-20		2.5e-40	2e-24	8.6e-60					7.1e-40						9.2e-49				9.4e-31	7.9e-45	3.1e-11
NCVOG2254									2.7e-13									1.9e-14											1.9e-16	1.3e-16														1.3e-13		9.6e-25					5.3e-11	1e-11																	9.5e-16						
NCVOG2271																																																										7.9e-13																	
NCVOG2295																															4.1e-14																																											6.1e-16	
NCVOG2487							7.7e-11																																																												3.2e-11								
NCVOG2608							2.1e-15																								7.7e-17																																				3.7e-14		2.6e-16						
NCVOG2610				7e-22	5.2e-13				8.6e-15			1.7e-17				2.8e-16					1.6e-13													1.7e-11						9.5e-11												5.6e-15	1.4e-12						2.2e-25	1.9e-19		5.9e-20							4.1e-13						2.1e-14
NCVOG2616																																																2.4e-15																											
NCVOG2618		1e-13																																																																									
NCVOG2632																																																																			1.1e-19								
NCVOG2633										2.4e-14																																																2.1e-13																	
NCVOG2634																																																											8.1e-12	2.9e-12															
NCVOG2639		8.6e-12									3.7e-11																					1.4e-13	6.3e-11														7e-12	1.5e-13					9.3e-14											7.1e-15					1.7e-13				4.3e-14		
NCVOG2642									1.2e-26			1.2e-14	2e-13	2.5e-13		1.6e-11		5e-13	1.2e-17	5.5e-15																						1.3e-28									5.2e-13	2e-15	1.9e-16					6.8e-12								5.3e-13			7.3e-28	7.5e-26					
NCVOG2643	2e-14	8.5e-19	7.8e-18	2.5e-12		2.2e-17		8.4e-19	4.7e-27		6e-11	1.9e-18	2.1e-19	1.4e-18	1.4e-13	9.3e-12		7.4e-11	5.6e-11				9.8e-12			2.3e-12					2e-23									8.8e-13		4.7e-32	1.4e-14	2.1e-26	2.3e-65	9.2e-26						6.9e-18	4.8e-26	9.3e-11	7.7e-14	2.4e-11			2.7e-11	2e-11	7.3e-16			5.1e-23	3.2e-11	1.9e-13		4.1e-11	1.3e-46		4.8e-17				5.8e-11
NCVOG2647																																			5.7e-19	3.5e-16	1.5e-12																	1.8e-22																		4.5e-17			
NCVOG2652							8.6e-12													4.4e-25																									9.2e-19																														
NCVOG2653	7.9e-12									1.2e-12																																						8.3e-13										6.6e-13									6.2e-12						3.6e-30		
NCVOG2654									2.2e-11																																	3.5e-11																											7.8e-11						
NCVOG2662																																																																			8e-11								
NCVOG2663																															1.1e-11																		4.2e-12																										
NCVOG2674																																																1.4e-13																											
NCVOG2687																																													8.2e-14																												1.9e-11		
NCVOG2689																																																																									1.8e-14		
NCVOG2709																																													2.2e-11																														
NCVOG2731																															1.8e-11																		3.4e-21										9.5e-13	1.3e-11									1e-12						
NCVOG2734				1.5e-23					2.1e-11									1.9e-16					1.7e-17			5.1e-12			1.2e-15	2.6e-16										2.7e-12		1.6e-19			3.2e-24		8.9e-12	2.4e-12	8.5e-23	5.2e-14	7.8e-13	1.3e-11		1.9e-11		7.1e-13	1.8e-15	1.3e-16	4.5e-24	5e-24				8e-20	8.4e-15	1.4e-19			3e-19	7.4e-18					5.1e-19
NCVOG2766																																													4.7e-15																												2.2e-18		
NCVOG2772																					8.9e-12		1.3e-11	5.1e-13							2.1e-32				6.3e-13	2.3e-13	2e-12		2.8e-11						8.1e-15					6.3e-13									2.6e-22	2.8e-18							4.1e-15		3.2e-11			1.7e-12			
NCVOG2775	5.9e-15	5.4e-13	8.8e-15	2.2e-60	2.9e-26	9.6e-22	1.6e-23		1.3e-23	3.6e-32		1.7e-17	1.2e-19	8.9e-21	4.1e-31	3.8e-23	2.2e-23	1.7e-46	8.3e-24	1.3e-16	3.2e-24	7.5e-26	6.8e-56	1.3e-34	6.2e-28	1.5e-34	1e-28	5.1e-27	2.5e-48	1.6e-45	4e-30	3.6e-38	7.3e-33	1.1e-24	1.8e-25	2.2e-27	1.1e-26	1.3e-26	3.8e-28	3.8e-30	7.2e-29	2.3e-63	1.5e-30	1.2e-25	3.1e-25	8.1e-26	1e-29	8e-30	1.3e-56	3.4e-24	3.4e-52	2.7e-31	1.2e-27	3.3e-56	6.4e-12	2.1e-33	1.1e-37	3.3e-44	2e-60	2.8e-57	1.4e-46	3.8e-35	1.3e-26	8.1e-62	1.2e-53	5.5e-31	3.1e-27	2e-26	6.5e-35	1.4e-25		3.6e-27	1.9e-26	4.7e-28	1.4e-30
NCVOG2807																																																																									7.2e-13		
NCVOG2845																																												4e-18																															
NCVOG2860				6.7e-18	1e-11	1.4e-13			4.3e-19	5.3e-27					9.5e-14	7.1e-11	2.8e-11			8.2e-11	6.6e-12	1.3e-13	2e-13	2.7e-16		6.1e-16			3.5e-12	5.8e-11	1.8e-14	3.1e-25	4.2e-28	5.5e-13		5.7e-11			4.8e-12	5.6e-21	6.1e-21	1.8e-15							1.1e-16	3.5e-14	3.6e-20	1.8e-17	1.3e-17	2.9e-13			1.5e-17	7.9e-21	1e-13	1.8e-18	3.1e-14	4.1e-19	1.2e-16	1.2e-19	3.7e-11		5.7e-11	3.2e-19	2.2e-18	1.1e-13			6e-13		
NCVOG2899																																													1.4e-15																												1.1e-13		
NCVOG2900				1.9e-15	1.3e-16					1.7e-17						4.5e-12				2.8e-11			6.5e-14		4.7e-12	3e-17			1.3e-15	1.2e-12	2.5e-16	1.7e-27	1.3e-20							2.7e-19	3.5e-14	1.4e-11				1.2e-14			2e-15	3.5e-15		1e-24	2e-15	2.7e-12		7.6e-12				2e-17		4.8e-15	7.7e-16	3.3e-19		1.1e-11	1.2e-12	2e-23	8.4e-19			5.9e-16			
NCVOG2943																															9.2e-11																																						1.2e-12						
NCVOG2946																		3.8e-11																																										6.1e-11						2.1e-12			8.3e-12						
NCVOG2947																															1.1e-11																																												
NCVOG2950																4.9e-13	2.1e-16																																			2.8e-13																							
NCVOG2951																																													8.1e-35																			9.8e-15											
NCVOG2955																																													2.7e-26			3.3e-11																									1.3e-34		
NCVOG2958	1.4e-11	1.3e-14	1.6e-11			2e-14			9.3e-19			8.1e-18		1.7e-22											2.9e-26		5.1e-13					1.4e-24	6.8e-19									9.3e-23		4.4e-25	5.2e-38					2.2e-13		1.2e-26	2.9e-14												1.7e-12	4.5e-18			6.9e-24				4.3e-12		
NCVOG2963			1.1e-11	3.7e-19	3e-17		6.4e-13							5.4e-14	4e-16	1.9e-11		6.4e-13			1.5e-17		7.5e-18	7.9e-15			8.5e-12				1.9e-20	2.4e-20	1.1e-13	1.6e-12		2.7e-11			3.7e-11	2.4e-16			8.4e-11	2.2e-12	1.4e-14		3.9e-12				2e-12		2.5e-14	1.4e-15			1e-16		2.9e-19	3.1e-22	3.4e-12	1e-14	1e-13	2.1e-15	1.2e-16	8.7e-12	1.1e-18	3.3e-16	4.9e-13			3.2e-12		5.3e-14	
NCVOG2971																																																																			1.4e-23								
NCVOG2972																	3.9e-13	4.9e-19	1.3e-13																									2.2e-20								1.1e-13														4.4e-20				1.3e-19					
NCVOG2977				5.7e-15					2.6e-11				2.8e-12	2.7e-12									1.7e-11	2.8e-17					3.5e-12			8.3e-13														1.7e-12				2.2e-14									1.1e-15	3.8e-15		1.2e-13						4.2e-12	6.8e-13			5.8e-11			
NCVOG2978										1.3e-12																																																																	
NCVOG2979	1.1e-13	2.3e-20	1.3e-14			4.5e-16			2.3e-26			4.3e-15	3.7e-20	2.3e-24																	3e-23	2.4e-22	2.8e-24	2.5e-16	1.1e-17	4.4e-17	1.2e-16	1.2e-16	7.3e-19											7.1e-17			5.9e-14										2.9e-18						6.7e-25			3.8e-22	2.2e-34	1.6e-16	
